w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,w_tract,h_tract,h_county
060014224001001,060411211001019,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041121100,06041
060014224001001,060411211001020,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041121100,06041
060014224001001,060411211003004,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06041121100,06041
060014224001001,060411211004003,2,0,0,2,0,0,2,0,0,2,20231016,06001422400,06041121100,06041
060014224001001,060411211004013,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06041121100,06041
060014224001001,060411212001003,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041121200,06041
060014224001001,060411212002004,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041121200,06041
060014224001001,060411212002016,2,0,1,1,0,0,2,0,0,2,20231016,06001422400,06041121200,06041
060014224001001,060411212003000,2,0,0,2,1,0,1,0,0,2,20231016,06001422400,06041121200,06041
060014224001001,060411212003003,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041121200,06041
060014224001001,060411220001007,2,1,1,0,1,0,1,0,0,2,20231016,06001422400,06041122000,06041
060014224001001,060411230001000,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041123000,06041
060014224001001,060411230001001,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041123000,06041
060014224001001,060411230002008,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06041123000,06041
060014224001001,060411230002015,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06041123000,06041
060014224001001,060411241001003,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041124100,06041
060014224001001,060411241002019,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06041124100,06041
060014224001001,060411241004003,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041124100,06041
060014224001001,060411241004004,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06041124100,06041
060014224001001,060411241005009,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041124100,06041
060014224001001,060411241005011,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06041124100,06041
060014224001001,060411242001001,3,0,1,2,1,0,2,0,0,3,20231016,06001422400,06041124200,06041
060014224001001,060411242002000,2,0,2,0,0,0,2,0,0,2,20231016,06001422400,06041124200,06041
060014224001001,060411242002001,1,1,0,0,0,0,1,0,0,1,20231016,06001422400,06041124200,06041
060014224001001,060411242003019,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06041124200,06041
060014224001001,060411242004001,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041124200,06041
060014224001001,060411242004005,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041124200,06041
060014224001001,060411250001002,3,1,2,0,0,0,3,0,0,3,20231016,06001422400,06041125000,06041
060014224001001,060411250002011,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041125000,06041
060014224001001,060411250003002,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041125000,06041
060014224001001,060411250003009,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041125000,06041
060014224001001,060411261001011,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06041126100,06041
060014224001001,060411261003002,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06041126100,06041
060014224001001,060411261003012,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041126100,06041
060014224001001,060411261004001,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041126100,06041
060014224001001,060411261004009,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041126100,06041
060014224001001,060411261005003,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041126100,06041
060014224001001,060411262001000,2,0,1,1,0,0,2,0,0,2,20231016,06001422400,06041126200,06041
060014224001001,060411262001016,1,0,1,0,1,0,0,0,0,1,20231016,06001422400,06041126200,06041
060014224001001,060411262001020,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041126200,06041
060014224001001,060411262002011,3,0,3,0,1,0,2,0,0,3,20231016,06001422400,06041126200,06041
060014224001001,060411262003002,2,0,1,1,0,0,2,0,0,2,20231016,06001422400,06041126200,06041
060014224001001,060411262003004,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06041126200,06041
060014224001001,060411270001019,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041127000,06041
060014224001001,060411270004002,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06041127000,06041
060014224001001,060411270005010,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041127000,06041
060014224001001,060411281001000,2,0,1,1,1,0,1,0,0,2,20231016,06001422400,06041128100,06041
060014224001001,060411281001004,2,0,2,0,0,0,2,0,0,2,20231016,06001422400,06041128100,06041
060014224001001,060411281001006,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06041128100,06041
060014224001001,060411281001009,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041128100,06041
060014224001001,060411281002009,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041128100,06041
060014224001001,060411281003001,2,0,1,1,0,0,2,0,0,2,20231016,06001422400,06041128100,06041
060014224001001,060411281003008,2,0,1,1,0,0,2,0,0,2,20231016,06001422400,06041128100,06041
060014224001001,060411282002000,2,1,1,0,1,0,1,0,0,2,20231016,06001422400,06041128200,06041
060014224001001,060411282002004,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06041128200,06041
060014224001001,060411282002009,1,1,0,0,0,0,1,0,0,1,20231016,06001422400,06041128200,06041
060014224001001,060411282003004,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06041128200,06041
060014224001001,060411282003006,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06041128200,06041
060014224001001,060411290002000,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041129000,06041
060014224001001,060411302011000,1,0,0,1,1,0,0,0,0,1,20231016,06001422400,06041130201,06041
060014224001001,060411302011004,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041130201,06041
060014224001001,060411302011005,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06041130201,06041
060014224001001,060411302012001,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041130201,06041
060014224001001,060411302012005,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041130201,06041
060014224001001,060411302012011,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06041130201,06041
060014224001001,060411302013011,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041130201,06041
060014224001001,060411302031004,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06041130203,06041
060014224001001,060411302031005,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041130203,06041
060014224001001,060411302031015,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06041130203,06041
060014224001001,060411302041007,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041130204,06041
060014224001001,060411302042005,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041130204,06041
060014224001001,060411302043003,2,1,1,0,1,0,1,0,0,2,20231016,06001422400,06041130204,06041
060014224001001,060411321002004,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041132100,06041
060014224001001,060411330001015,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06041133000,06041
060014224001001,060411330002038,1,0,0,1,1,0,0,0,0,1,20231016,06001422400,06041133000,06041
060014224001001,060411330003018,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06041133000,06041
060014224001001,060411330003050,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06041133000,06041
060014224001001,060411330003052,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041133000,06041
060014224001001,060411330004000,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06041133000,06041
060014224001001,060430001012000,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06043000101,06043
060014224001001,060430001012031,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06043000101,06043
060014224001001,060430001013003,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06043000101,06043
060014224001001,060430004001089,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06043000400,06043
060014224001001,060450101003012,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06045010100,06045
060014224001001,060450108015000,1,0,1,0,1,0,0,0,0,1,20231016,06001422400,06045010801,06045
060014224001001,060450110033018,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06045011003,06045
060014224001001,060450116001060,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06045011600,06045
060014224001001,060450116004006,1,0,1,0,1,0,0,0,0,1,20231016,06001422400,06045011600,06045
060014224001001,060470002011076,1,0,0,1,0,1,0,0,0,1,20231016,06001422400,06047000201,06047
060014224001001,060470002021048,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06047000202,06047
060014224001001,060470002041000,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047000204,06047
060014224001001,060470002041002,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000204,06047
060014224001001,060470002042007,1,0,0,1,0,1,0,0,0,1,20231016,06001422400,06047000204,06047
060014224001001,060470002042010,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000204,06047
060014224001001,060470002042016,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06047000204,06047
060014224001001,060470003013061,2,0,2,0,0,2,0,0,0,2,20231016,06001422400,06047000301,06047
060014224001001,060470003013068,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000301,06047
060014224001001,060470003031016,1,1,0,0,0,0,1,0,0,1,20231016,06001422400,06047000303,06047
060014224001001,060470003031020,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047000303,06047
060014224001001,060470003031028,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06047000303,06047
060014224001001,060470003032031,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000303,06047
060014224001001,060470003051010,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047000305,06047
060014224001001,060470003052018,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000305,06047
060014224001001,060470003053016,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000305,06047
060014224001001,060470003061011,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000306,06047
060014224001001,060470003063014,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000306,06047
060014224001001,060470004011085,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000401,06047
060014224001001,060470004031008,2,0,0,2,0,0,2,0,0,2,20231016,06001422400,06047000403,06047
060014224001001,060470004031010,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047000403,06047
060014224001001,060470004032001,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06047000403,06047
060014224001001,060470004041052,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047000404,06047
060014224001001,060470005041010,2,0,2,0,0,1,1,0,0,2,20231016,06001422400,06047000504,06047
060014224001001,060470005043013,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06047000504,06047
060014224001001,060470005043017,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047000504,06047
060014224001001,060470005043019,1,1,0,0,0,0,1,0,0,1,20231016,06001422400,06047000504,06047
060014224001001,060470005051001,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047000505,06047
060014224001001,060470005052002,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000505,06047
060014224001001,060470005052007,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047000505,06047
060014224001001,060470005053000,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047000505,06047
060014224001001,060470005053011,1,0,1,0,1,0,0,0,0,1,20231016,06001422400,06047000505,06047
060014224001001,060470006012010,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000601,06047
060014224001001,060470006021004,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000602,06047
060014224001001,060470006021027,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000602,06047
060014224001001,060470006033001,2,0,2,0,0,1,1,0,0,2,20231016,06001422400,06047000603,06047
060014224001001,060470006033010,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047000603,06047
060014224001001,060470006035002,2,1,1,0,0,1,1,0,0,2,20231016,06001422400,06047000603,06047
060014224001001,060470007011020,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000701,06047
060014224001001,060470007012014,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047000701,06047
060014224001001,060470007012016,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047000701,06047
060014224001001,060470007022006,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000702,06047
060014224001001,060470007022013,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000702,06047
060014224001001,060470007022017,1,1,0,0,0,0,1,0,0,1,20231016,06001422400,06047000702,06047
060014224001001,060470007023023,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000702,06047
060014224001001,060470008011000,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06047000801,06047
060014224001001,060470008013001,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000801,06047
060014224001001,060470008013005,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047000801,06047
060014224001001,060470008021011,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06047000802,06047
060014224001001,060470008021019,1,1,0,0,0,0,1,0,0,1,20231016,06001422400,06047000802,06047
060014224001001,060470008022000,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000802,06047
060014224001001,060470008022006,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000802,06047
060014224001001,060470009012058,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047000901,06047
060014224001001,060470009013046,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06047000901,06047
060014224001001,060470009031002,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000903,06047
060014224001001,060470009031008,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047000903,06047
060014224001001,060470009031019,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047000903,06047
060014224001001,060470009032003,2,0,2,0,0,1,1,0,0,2,20231016,06001422400,06047000903,06047
060014224001001,060470009041003,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047000904,06047
060014224001001,060470009041031,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06047000904,06047
060014224001001,060470010031001,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001003,06047
060014224001001,060470010031003,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06047001003,06047
060014224001001,060470010031013,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047001003,06047
060014224001001,060470010033001,1,0,1,0,1,0,0,0,0,1,20231016,06001422400,06047001003,06047
060014224001001,060470010041000,2,0,2,0,0,1,1,0,0,2,20231016,06001422400,06047001004,06047
060014224001001,060470010041001,2,0,2,0,0,0,2,0,0,2,20231016,06001422400,06047001004,06047
060014224001001,060470010042003,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001004,06047
060014224001001,060470010051006,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047001005,06047
060014224001001,060470010051026,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001005,06047
060014224001001,060470010061003,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047001006,06047
060014224001001,060470010061004,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047001006,06047
060014224001001,060470010062000,2,0,2,0,0,0,2,0,0,2,20231016,06001422400,06047001006,06047
060014224001001,060470010062004,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001006,06047
060014224001001,060470010063001,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047001006,06047
060014224001001,060470010063008,1,0,1,0,1,0,0,0,0,1,20231016,06001422400,06047001006,06047
060014224001001,060470010063010,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001006,06047
060014224001001,060470010063013,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001006,06047
060014224001001,060470010071019,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047001007,06047
060014224001001,060470010072019,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047001007,06047
060014224001001,060470010072022,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047001007,06047
060014224001001,060470010072030,1,1,0,0,0,0,1,0,0,1,20231016,06001422400,06047001007,06047
060014224001001,060470010081008,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001008,06047
060014224001001,060470010082012,2,1,1,0,0,1,1,0,0,2,20231016,06001422400,06047001008,06047
060014224001001,060470010082017,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047001008,06047
060014224001001,060470010083000,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047001008,06047
060014224001001,060470010083013,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001008,06047
060014224001001,060470011011004,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047001101,06047
060014224001001,060470011011006,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001101,06047
060014224001001,060470011013007,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001101,06047
060014224001001,060470011013011,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06047001101,06047
060014224001001,060470012002005,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001200,06047
060014224001001,060470012002008,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047001200,06047
060014224001001,060470012002013,1,0,1,0,1,0,0,0,0,1,20231016,06001422400,06047001200,06047
060014224001001,060470012003001,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001200,06047
060014224001001,060470012003005,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047001200,06047
060014224001001,060470012003007,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001200,06047
060014224001001,060470013011008,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047001301,06047
060014224001001,060470013012001,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001301,06047
060014224001001,060470013012016,1,0,1,0,1,0,0,0,0,1,20231016,06001422400,06047001301,06047
060014224001001,060470014011011,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001401,06047
060014224001001,060470014012008,1,0,1,0,1,0,0,0,0,1,20231016,06001422400,06047001401,06047
060014224001001,060470014022004,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001402,06047
060014224001001,060470014022006,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001402,06047
060014224001001,060470015011006,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047001501,06047
060014224001001,060470015031027,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001503,06047
060014224001001,060470015032004,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047001503,06047
060014224001001,060470015032016,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001503,06047
060014224001001,060470016011013,1,1,0,0,0,0,1,0,0,1,20231016,06001422400,06047001601,06047
060014224001001,060470016011016,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001601,06047
060014224001001,060470016012005,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001601,06047
060014224001001,060470016032002,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047001603,06047
060014224001001,060470016033007,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001603,06047
060014224001001,060470016042019,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001604,06047
060014224001001,060470016042025,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047001604,06047
060014224001001,060470017001003,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06047001700,06047
060014224001001,060470017002015,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06047001700,06047
060014224001001,060470017003007,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001700,06047
060014224001001,060470017004011,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001700,06047
060014224001001,060470018011007,2,2,0,0,1,1,0,0,0,2,20231016,06001422400,06047001801,06047
060014224001001,060470018011021,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047001801,06047
060014224001001,060470018011024,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001801,06047
060014224001001,060470019012027,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047001901,06047
060014224001001,060470019014010,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047001901,06047
060014224001001,060470019014012,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047001901,06047
060014224001001,060470019014014,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06047001901,06047
060014224001001,060470020021029,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047002002,06047
060014224001001,060470020021045,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047002002,06047
060014224001001,060470020021119,1,1,0,0,0,0,1,0,0,1,20231016,06001422400,06047002002,06047
060014224001001,060470020022009,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047002002,06047
060014224001001,060470020023011,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047002002,06047
060014224001001,060470020024014,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047002002,06047
060014224001001,060470021001013,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047002100,06047
060014224001001,060470021001261,1,0,1,0,1,0,0,0,0,1,20231016,06001422400,06047002100,06047
060014224001001,060470021002018,1,1,0,0,0,0,1,0,0,1,20231016,06001422400,06047002100,06047
060014224001001,060470021003020,2,1,1,0,0,1,1,0,0,2,20231016,06001422400,06047002100,06047
060014224001001,060470022013003,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047002201,06047
060014224001001,060470022013004,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047002201,06047
060014224001001,060470022013016,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047002201,06047
060014224001001,060470022014017,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047002201,06047
060014224001001,060470022015017,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047002201,06047
060014224001001,060470022015026,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047002201,06047
060014224001001,060470022032011,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047002203,06047
060014224001001,060470022033006,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06047002203,06047
060014224001001,060470022033026,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047002203,06047
060014224001001,060470022041019,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047002204,06047
060014224001001,060470022041020,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047002204,06047
060014224001001,060470022042001,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047002204,06047
060014224001001,060470022042012,2,2,0,0,0,2,0,0,0,2,20231016,06001422400,06047002204,06047
060014224001001,060470022043004,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047002204,06047
060014224001001,060470023011034,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047002301,06047
060014224001001,060470023012000,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047002301,06047
060014224001001,060470023013003,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047002301,06047
060014224001001,060470023013009,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06047002301,06047
060014224001001,060470023013024,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047002301,06047
060014224001001,060470023014016,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06047002301,06047
060014224001001,060470023031000,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06047002303,06047
060014224001001,060470023033001,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047002303,06047
060014224001001,060470023033009,1,0,1,0,0,1,0,0,0,1,20231016,06001422400,06047002303,06047
060014224001001,060470023033015,2,1,1,0,0,2,0,0,0,2,20231016,06001422400,06047002303,06047
060014224001001,060470023061015,2,1,1,0,0,0,2,0,0,2,20231016,06001422400,06047002306,06047
060014224001001,060470023061016,1,1,0,0,0,0,1,0,0,1,20231016,06001422400,06047002306,06047
060014224001001,060470023061030,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047002306,06047
060014224001001,060470024041013,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06047002404,06047
060014224001001,060470024041018,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06047002404,06047
060014224001001,060470024043002,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06047002404,06047
060014224001001,060470025001079,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047002500,06047
060014224001001,060470025002011,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06047002500,06047
060014224001001,060470025002027,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047002500,06047
060014224001001,060470026011002,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06047002601,06047
060014224001001,060470026012018,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06047002601,06047
060014224001001,060470026022001,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047002602,06047
060014224001001,060470026022015,1,1,0,0,0,0,1,0,0,1,20231016,06001422400,06047002602,06047
060014224001001,060470026023018,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06047002602,06047
060014224001001,060530001012001,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06053000101,06053
060014224001001,060530001012003,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06053000101,06053
060014224001001,060530001013009,1,0,0,1,0,1,0,0,0,1,20231016,06001422400,06053000101,06053
060014224001001,060530001032002,2,1,1,0,0,2,0,0,0,2,20231016,06001422400,06053000103,06053
060014224001001,060530001041002,2,0,1,1,0,0,2,0,0,2,20231016,06001422400,06053000104,06053
060014224001001,060530001063002,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06053000106,06053
060014224001001,060530001063003,2,0,2,0,0,1,1,0,0,2,20231016,06001422400,06053000106,06053
060014224001001,060530002001000,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06053000200,06053
060014224001001,060530002001001,1,1,0,0,0,0,1,0,0,1,20231016,06001422400,06053000200,06053
060014224001001,060530002001003,1,1,0,0,0,0,1,0,0,1,20231016,06001422400,06053000200,06053
060014224001001,060530002002006,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06053000200,06053
060014224001001,060530002004012,1,0,0,1,0,1,0,0,0,1,20231016,06001422400,06053000200,06053
060014224001001,060530003001001,2,2,0,0,0,1,1,0,0,2,20231016,06001422400,06053000300,06053
060014224001001,060530003001014,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06053000300,06053
060014224001001,060530003002000,3,0,3,0,0,1,2,0,0,3,20231016,06001422400,06053000300,06053
060014224001001,060530004005000,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06053000400,06053
060014224001001,060530005013003,1,1,0,0,0,0,1,0,0,1,20231016,06001422400,06053000501,06053
060014224001001,060530006001010,1,1,0,0,0,0,1,0,0,1,20231016,06001422400,06053000600,06053
060014224001001,060530006002007,1,1,0,0,0,1,0,0,0,1,20231016,06001422400,06053000600,06053
060014224001001,060530006003005,1,0,0,1,0,0,1,0,0,1,20231016,06001422400,06053000600,06053
060014224001001,060530007013002,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06053000701,06053
060014224001001,060530007021000,1,1,0,0,1,0,0,0,0,1,20231016,06001422400,06053000702,06053
060014224001001,060530007022001,1,0,1,0,0,0,1,0,0,1,20231016,06001422400,06053000702,06053
